product_id|product_name|category|price
P14616|Word|Movie|50.49
P14617|Around|Old|202.9
P14618|Begin|Clear|459.35
P14619|Father|Couple|368.46
P14620|Hope|Rule|363.17
P14621|Special|Mention|397.49
P14622|Professional|Eight|90.59
P14623|Rest|Box|413.72
P14624|Particularly|Country|346.35
P14625|Positive|Half|290.24
P14626|Quite|Sister|454.29
P14627|World|Discuss|299.64
P14628|Live|Mission|153.69
P14629|Congress|Successful|366.74
P14630|Rest|Painting|290.26
P14631|Score|Blue|43.85
P14632|Game|Project|32.68
P14633|Give|Floor|386.6
P14634|Senior|Wait|177.23
P14635|Couple|City|409.49
P14636|Responsibility|Fill|211.18
P14637|Right|Prove|434.58
P14638|Share|South|435.54
P14639|Wall|Commercial|117.23
P14640|Half|Whether|328.13
P14641|Group|Chair|303.14
P14642|Face|Only|10.66
P14643|Wonder|Record|389.82
P14644|Southern|Go|194.33
P14645|Why|Green|155.87
P14646|Popular|Product|25.39
P14647|Still|Leave|272.27
P14648|Say|Well|79.04
P14649|Man|Walk|253.69
P14650|Resource|Especially|114.29
P14651|Out|System|30.01
P14652|Ball|Work|367.13
P14653|Your|Already|199.48
P14654|What|Order|225.58
P14655|Of|Run|299.59
P14656|Bill|Economic|254.84
P14657|Leader|Dark|114.93
P14658|Project|Fire|148.44
P14659|Gas|Item|200.19
P14660|Risk|And|70.43
P14661|Drive|Nothing|45.86
P14662|Individual|Present|287.86
P14663|Suggest|Thing|29.41
P14664|Market|Science|202.6
P14665|Put|For|47.11
P14666|Machine|Operation|253.4
P14667|Everybody|Cause|388.04
P14668|Rather|Approach|69.54
P14669|Sea|Road|71.76
P14670|Box|Several|281.85
P14671|Loss|Rather|246.49
P14672|Section|Relate|327.86
P14673|Sort|Standard|102.07
P14674|Carry|Seek|309.92
P14675|Social|Population|369.16
P14676|Two|Big|126.89
P14677|Yes|Simple|40.46
P14678|Raise|Bad|389.5
P14679|Increase|Receive|165.09
P14680|Especially|Dog|462.45
P14681|Blue|Industry|49.35
P14682|Relationship|Capital|337.52
P14683|Student|Ten|214.65
P14684|Civil|In|177.41
P14685|Time|Research|163.77
P14686|Baby|Option|298.97
P14687|Perform|Lay|16.98
P14688|Increase|Maybe|155.89
P14689|Many|We|493.89
P14690|Design|Enough|310.03
P14691|World|If|495.13
P14692|Have|Event|223.89
P14693|Customer|Rich|77.18
P14694|According|Seek|27.21
P14695|Room|Apply|410.0
P14696|Make|Tell|103.84
P14697|Now|Pattern|190.04
P14698|Color|Process|380.08
P14699|Race|Difficult|427.12
P14700|Source|Provide|60.62
P14701|Buy|Reach|32.0
P14702|Side|Or|474.73
P14703|Item|Strong|463.73
P14704|Report|School|435.03
P14705|Those|Kind|410.97
P14706|Mouth|National|11.8
P14707|Back|Page|348.43
P14708|Success|Mention|60.08
P14709|Certainly|Environmental|227.78
P14710|Be|Unit|16.26
P14711|Person|Hit|108.46
P14712|Wear|Point|271.31
P14713|My|Side|105.88
P14714|Power|Culture|264.02
P14715|Yourself|Support|133.04
P14716|Weight|Director|244.1
P14717|Summer|Final|366.31
P14718|Service|Shake|74.97
P14719|Group|Today|350.88
P14720|Information|Early|14.1
P14721|Lay|Majority|293.59
P14722|Professional|Treat|333.45
P14723|Dog|Test|26.52
P14724|Make|Top|89.31
P14725|Condition|Data|145.59
P14726|The|Nothing|395.65
P14727|Brother|Itself|310.89
P14728|Weight|Become|31.28
P14729|Tonight|Next|329.11
P14730|Professional|Economic|9.13
P14731|Current|Arm|197.38
P14732|Adult|Forward|139.3
P14733|Food|Especially|426.78
P14734|Of|Short|331.75
P14735|Artist|International|432.82
P14736|Money|Culture|14.44
P14737|Sister|Feeling|434.37
P14738|Senior|Production|326.46
P14739|Staff|Water|119.43
P14740|Collection|Support|193.45
P14741|Medical|Certain|488.42
P14742|Issue|Laugh|54.3
P14743|Majority|Eight|161.15
P14744|Blue|Exist|434.05
P14745|Stop|Work|268.12
P14746|Debate|Interest|97.28
P14747|Save|Off|252.82
P14748|Among|Simply|231.7
P14749|Woman|Play|463.54
P14750|Door|Recently|15.64
P14751|Our|Exactly|127.46
P14752|Better|Resource|267.06
P14753|Reduce|Middle|170.12
P14754|Section|Institution|199.73
P14755|Process|These|82.72
P14756|Which|Receive|176.66
P14757|Interesting|Box|179.2
P14758|Authority|Head|314.49
P14759|Far|My|121.92
P14760|Would|Contain|489.23
P14761|Case|Only|253.12
P14762|But|Behind|406.89
P14763|Country|Book|314.77
P14764|Deep|Rather|439.95
P14765|Thus|Impact|445.75
P14766|When|Writer|408.36
P14767|Again|Paper|19.59
P14768|Control|Coach|279.69
P14769|Number|Much|143.7
P14770|Me|Produce|80.1
P14771|Type|After|449.1
P14772|Per|Player|330.18
P14773|Claim|Present|48.46
P14774|Determine|Or|194.19
P14775|Station|Happen|480.5
P14776|Model|Why|308.16
P14777|Land|Film|314.63
P14778|Billion|Property|117.58
P14779|Total|Picture|123.98
P14780|Weight|Number|80.61
P14781|Scientist|Fine|485.42
P14782|This|Big|455.32
P14783|Bed|Officer|168.0
P14784|Middle|Political|273.41
P14785|Probably|Summer|107.34
P14786|Something|Stage|73.6
P14787|Happen|Wear|272.97
P14788|Either|Meet|401.05
P14789|Car|Son|431.98
P14790|Themselves|Those|157.95
P14791|Outside|Sort|354.04
P14792|Crime|Recent|264.28
P14793|Stay|Amount|71.95
P14794|Rest|Why|497.86
P14795|Recently|Event|488.01
P14796|Serve|Role|76.85
P14797|Carry|Officer|466.85
P14798|Current|Prove|458.97
P14799|Degree|Rather|162.16
P14800|Two|Among|280.88
P14801|Exist|Analysis|474.56
P14802|Much|Pick|63.6
P14803|No|Despite|162.21
P14804|Article|Into|440.42
P14805|Real|Lawyer|364.9
P14806|Evening|War|383.89
P14807|Push|Heavy|440.67
P14808|Mean|Must|209.95
P14809|Medical|Present|208.57
P14810|Coach|More|224.29
P14811|Each|None|467.22
P14812|Other|Statement|447.59
P14813|Story|Social|466.96
P14814|Say|Open|140.53
P14815|Beat|Wonder|390.66
P14816|Religious|Similar|57.85
P14817|Mr|Nature|96.45
P14818|Box|Whether|382.41
P14819|In|Good|307.93
P14820|Society|Call|137.1
P14821|Recent|Feeling|285.69
P14822|Loss|Sport|119.3
P14823|Partner|Color|119.93
P14824|Company|Worker|345.25
P14825|Use|Look|182.83
P14826|Include|National|345.63
P14827|Former|Much|240.92
P14828|Show|Point|253.65
P14829|Herself|Environmental|304.33
P14830|Main|Culture|357.45
P14831|Tax|Population|190.11
P14832|Side|Near|426.8
P14833|Security|Story|248.27
P14834|Stay|Pattern|73.07
P14835|Action|Nothing|100.66
P14836|Total|Drug|20.95
P14837|Majority|According|383.45
P14838|Finish|Always|12.43
P14839|Water|Rock|138.58
P14840|Heart|Now|209.46
P14841|Ever|Music|372.47
P14842|Couple|Recently|494.18
P14843|Financial|If|380.1
P14844|Although|Too|37.74
P14845|Expect|On|463.92
P14846|Today|Property|492.89
P14847|People|Phone|434.23
P14848|Blue|These|247.52
P14849|Big|Civil|165.82
P14850|Find|Real|231.48
P14851|Politics|Against|127.16
P14852|Hope|Serve|205.41
P14853|Television|Forget|25.7
P14854|Father|Will|368.99
P14855|Certain|Third|193.29
P14856|Security|Activity|159.88
P14857|Source|Writer|307.69
P14858|Become|Treatment|372.52
P14859|Tell|Suffer|298.93
P14860|It|Another|264.99
P14861|Apply|Future|438.51
P14862|Role|Fast|394.53
P14863|Hit|Traditional|262.72
P14864|Ready|Common|228.55
P14865|Sort|Throughout|414.37
P14866|National|Resource|26.0
P14867|Provide|Stay|497.94
P14868|Less|Senior|261.76
P14869|Base|Process|200.83
P14870|Lose|Operation|368.91
P14871|Through|Agree|281.06
P14872|Hit|Six|260.48
P14873|Method|Customer|317.17
P14874|Where|Across|29.4
P14875|Read|Them|149.13
P14876|Above|Structure|202.03
P14877|Seem|Manage|155.75
P14878|Small|Beat|414.67
P14879|Really|Every|233.37
P14880|Evidence|Nice|214.12
P14881|Treatment|Finally|308.5
P14882|Report|That|32.0
P14883|Indicate|Food|260.9
P14884|Rise|Mind|75.41
P14885|Its|Whom|415.8
P14886|Structure|Although|228.59
P14887|Opportunity|Security|362.71
P14888|Organization|Carry|61.02
P14889|Tonight|Believe|390.47
P14890|Interview|Serious|469.23
P14891|Open|Single|349.58
P14892|Question|Young|71.98
P14893|Mother|Wish|209.71
P14894|Speak|Hour|228.19
P14895|Past|Above|93.54
P14896|Six|Guess|297.21
P14897|Economic|Heart|357.75
P14898|Call|Tv|104.96
P14899|Item|Leave|230.07
P14900|Spend|Civil|128.79
P14901|Organization|Strategy|347.4
P14902|Owner|Read|454.05
P14903|Mission|Become|399.26
P14904|Especially|Act|360.6
P14905|Reveal|Finally|66.15
P14906|Likely|Man|61.51
P14907|Place|Five|227.45
P14908|Bag|Last|184.66
P14909|Kitchen|Safe|264.29
P14910|Plan|Whatever|195.12
P14911|Police|Cold|396.58
P14912|Story|Recent|258.27
P14913|Like|Drop|475.13
P14914|Alone|Worker|192.45
P14915|Where|Sing|193.4
P14916|Physical|Candidate|385.29
P14917|Rock|Pressure|456.57
P14918|Expect|Catch|284.92
P14919|Star|At|331.47
P14920|Cause|Approach|79.29
P14921|Training|Fill|435.07
P14922|Order|Middle|93.54
P14923|Teacher|Choose|357.46
P14924|Score|Campaign|212.69
P14925|Born|Partner|158.21
P14926|Sense|Arrive|385.47
P14927|Political|Room|225.9
P14928|Because|Begin|315.09
P14929|Southern|Town|63.19
P14930|Smile|Hour|70.13
P14931|Food|Attention|105.41
P14932|Time|Change|313.17
P14933|Those|Worker|130.29
P14934|Never|Ago|232.03
P14935|Eye|Life|428.43
P14936|Rate|Note|274.03
P14937|Serious|Difference|7.85
P14938|Yet|Challenge|441.94
P14939|Girl|Picture|122.75
P14940|Industry|Reveal|296.49
P14941|Travel|Piece|240.48
P14942|Above|Lot|208.02
P14943|Take|Seat|44.31
P14944|That|Hear|302.05
P14945|Police|Have|126.13
P14946|No|Security|275.93
P14947|Say|Weight|311.78
P14948|Five|Move|280.99
P14949|Leg|Hope|413.5
P14950|Consider|Long|29.21
P14951|Front|Couple|78.39
P14952|Building|Minute|328.37
P14953|Day|Experience|23.18
P14954|Area|Surface|427.65
P14955|Cold|Pretty|335.16
P14956|Him|But|419.82
P14957|Account|Sometimes|152.73
P14958|National|Everything|460.59
P14959|Play|Member|29.27
P14960|Doctor|Memory|211.39
P14961|Enter|Miss|93.23
P14962|Across|Share|337.68
P14963|Else|Finish|307.49
P14964|Message|Least|347.3
P14965|Easy|Positive|299.51
P14966|Politics|Bed|394.72
P14967|Tend|Available|92.82
P14968|Another|Talk|230.39
P14969|Artist|Rate|291.59
P14970|Another|Hospital|466.08
P14971|Involve|Society|51.1
P14972|Evidence|Knowledge|153.15
P14973|Decide|Plan|187.44
P14974|Three|Mrs|192.57
P14975|Relationship|Which|38.5
P14976|Rate|Hotel|216.53
P14977|Half|Later|277.48
P14978|Build|Star|149.95
P14979|See|Fight|71.6
P14980|Knowledge|Court|348.84
P14981|Difficult|Explain|140.84
P14982|Against|Half|265.89
P14983|Space|Before|264.7
P14984|War|Eight|349.44
P14985|Listen|Drop|307.97
P14986|Reveal|Green|59.1
P14987|Present|Middle|366.22
P14988|Figure|None|316.34
P14989|Skill|Become|493.66
P14990|Trial|Win|244.41
P14991|This|Whatever|345.88
P14992|The|Six|467.28
P14993|Usually|Its|493.21
P14994|Him|Traditional|147.16
P14995|Let|Forget|306.38
P14996|Nation|Administration|161.66
P14997|Inside|Bit|265.07
P14998|Affect|Technology|497.54
P14999|Open|Spend|180.16
